CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,segment,segment_group_order
15800,107,2,699.0799999999999,2,2,3,About to Sleep,5
17734,53,3,700.63,3,2,3,New Customers,3
13238,17,4,700.73,4,2,3,New Customers,3
17321,8,2,700.8599999999999,5,2,3,New Customers,3
14356,79,2,701.2299999999998,2,2,3,About to Sleep,5
14198,18,4,701.3999999999999,4,2,3,New Customers,3
16997,288,3,702.0,1,2,3,About to Sleep,5
15574,177,4,702.2499999999999,2,2,3,About to Sleep,5
15103,31,2,703.36,4,2,3,New Customers,3
18082,25,1,703.3699999999997,4,1,3,New Customers,3
12883,24,4,703.47,4,2,3,New Customers,3
12612,74,1,704.0400000000001,2,1,3,Lost,6
17934,51,2,704.25,3,2,3,New Customers,3
16882,66,3,705.1199999999999,3,2,3,New Customers,3
16015,3,3,705.3900000000002,5,2,3,New Customers,3
15038,58,6,705.49,3,2,3,New Customers,3
14126,7,3,706.1300000000001,5,2,3,New Customers,3
14880,77,3,706.19,2,2,3,About to Sleep,5
16309,106,2,706.5699999999999,2,2,3,About to Sleep,5
16364,11,2,707.04,5,2,3,New Customers,3
12453,134,1,707.0899999999999,2,1,3,Lost,6
16449,197,2,707.6899999999998,1,2,3,About to Sleep,5
15951,8,2,708.2199999999998,5,2,3,New Customers,3
16136,59,3,709.38,3,2,3,New Customers,3
14127,122,3,709.71,2,2,3,About to Sleep,5
14867,185,3,710.28,1,2,3,About to Sleep,5
17472,191,3,710.29,1,2,3,About to Sleep,5
13249,92,3,711.4100000000001,2,2,3,About to Sleep,5
17179,178,3,711.79,2,2,3,About to Sleep,5
13705,7,3,711.86,5,2,3,New Customers,3
15855,136,5,712.24,2,2,3,About to Sleep,5
17642,119,2,712.2900000000001,2,2,3,About to Sleep,5
13587,63,1,712.4,3,1,3,New Customers,3
13416,43,2,712.5,3,2,3,New Customers,3
17761,32,1,712.78,4,1,3,New Customers,3
13147,10,4,712.8,5,2,3,New Customers,3
13169,63,2,712.8799999999999,3,2,3,New Customers,3
12616,95,2,713.3,2,2,3,About to Sleep,5
15757,65,2,714.42,3,2,3,New Customers,3
15330,32,2,714.96,4,2,3,New Customers,3
17029,110,2,716.0,2,2,3,About to Sleep,5
15400,92,5,716.2,2,2,3,About to Sleep,5
12535,91,2,716.3500000000001,2,2,3,About to Sleep,5
15274,4,2,716.5699999999999,5,2,3,New Customers,3
17884,3,4,717.45,5,2,3,New Customers,3
14725,24,1,718.08,4,1,3,New Customers,3
14179,40,2,719.7799999999997,3,2,3,New Customers,3
16023,46,3,719.8100000000001,3,2,3,New Customers,3
18062,173,3,720.52,2,2,3,About to Sleep,5
15272,57,2,721.9399999999999,3,2,3,New Customers,3
17521,29,3,723.2099999999999,4,2,3,New Customers,3
12475,53,1,723.38,3,1,3,New Customers,3
15636,89,2,724.76,2,2,3,About to Sleep,5
12723,3,5,725.0699999999998,5,2,3,New Customers,3
15584,23,4,725.1099999999999,4,2,3,New Customers,3
16140,65,2,725.18,3,2,3,New Customers,3
14055,106,1,725.6400000000001,2,1,3,Lost,6
14869,8,2,725.6999999999999,5,2,3,New Customers,3
17888,21,8,726.0499999999998,4,3,3,Loyal Customers,2
17666,3,2,728.16,5,2,3,New Customers,3
13077,1,4,729.2700000000001,5,2,3,New Customers,3
12468,187,2,729.54,1,2,3,About to Sleep,5
18035,35,3,730.3999999999997,3,2,3,New Customers,3
14778,127,2,730.86,2,2,3,About to Sleep,5
16491,46,1,731.5,3,1,3,New Customers,3
13736,5,2,731.8999999999999,5,2,3,New Customers,3
16099,50,3,731.9,3,2,3,New Customers,3
13575,23,5,732.0699999999999,4,2,3,New Customers,3
17812,12,4,732.1599999999999,5,2,3,New Customers,3
16146,157,3,734.13,2,2,3,About to Sleep,5
16362,32,5,734.7699999999999,4,2,3,New Customers,3
18156,12,2,734.9399999999998,5,2,3,New Customers,3
15215,46,3,734.94,3,2,3,New Customers,3
15045,151,2,735.66,2,2,3,About to Sleep,5
12976,211,1,738.6,1,1,3,Lost,6
14756,15,1,738.9599999999998,4,1,3,New Customers,3
12603,21,1,739.1999999999999,4,1,3,New Customers,3
15252,36,2,740.78,3,2,3,New Customers,3
17974,24,3,740.7899999999998,4,2,3,New Customers,3
17692,127,4,740.94,2,2,3,About to Sleep,5
13900,183,3,740.95,1,2,3,About to Sleep,5
13753,287,1,741.26,1,1,3,Lost,6
12465,17,2,742.19,4,2,3,New Customers,3
12374,25,1,742.93,4,1,3,New Customers,3
16730,52,3,743.1099999999999,3,2,3,New Customers,3
13354,71,1,743.5300000000003,3,1,3,New Customers,3
13236,24,2,744.8499999999999,4,2,3,New Customers,3
14790,16,4,745.06,4,2,3,New Customers,3
13950,11,4,745.06,5,2,3,New Customers,3
17034,16,3,745.52,4,2,3,New Customers,3
14050,31,2,746.36,4,2,3,New Customers,3
16261,17,4,746.83,4,2,3,New Customers,3
14201,60,7,747.44,3,3,3,Loyal Customers,2
13623,30,5,747.7800000000001,4,2,3,New Customers,3
16859,144,2,747.81,2,2,3,About to Sleep,5
15656,45,4,748.5,3,2,3,New Customers,3
15074,105,1,748.8700000000002,2,1,3,Lost,6
14923,50,1,749.0999999999998,3,1,3,New Customers,3
17146,105,3,749.7800000000001,2,2,3,About to Sleep,5
12908,176,2,750.0,2,2,3,About to Sleep,5
16256,266,1,752.4300000000002,1,1,3,Lost,6
13730,135,2,752.6000000000001,2,2,3,About to Sleep,5
18104,37,1,754.6400000000002,3,1,3,New Customers,3
13370,371,1,754.8700000000003,1,1,3,Lost,6
15223,225,2,755.75,1,2,3,About to Sleep,5
17461,22,3,757.4599999999998,4,2,3,New Customers,3
17979,35,4,757.7099999999999,3,2,3,New Customers,3
12413,66,3,758.1,3,2,3,New Customers,3
15568,2,3,758.29,5,2,3,New Customers,3
16036,87,2,758.9200000000001,2,2,3,About to Sleep,5
17425,19,2,759.1699999999995,4,2,3,New Customers,3
16205,30,4,761.3799999999999,4,2,3,New Customers,3
14883,18,6,761.5899999999999,4,2,3,New Customers,3
15599,26,2,761.74,4,2,3,New Customers,3
16470,51,4,762.3900000000001,3,2,3,New Customers,3
17466,10,2,763.28,5,2,3,New Customers,3
17268,107,4,763.64,2,2,3,About to Sleep,5
14885,131,1,765.3199999999999,2,1,3,Lost,6
17695,131,2,765.3399999999999,2,2,3,About to Sleep,5
14672,234,2,765.5500000000002,1,2,3,About to Sleep,5
14550,10,2,765.6199999999999,5,2,3,New Customers,3
17516,15,5,768.0800000000002,4,2,3,New Customers,3
13356,80,1,768.2400000000001,2,1,3,Lost,6
16480,75,1,769.2899999999995,2,1,3,Lost,6
14412,42,2,770.03,3,2,3,New Customers,3
16770,57,5,770.1,3,2,3,New Customers,3
14662,28,4,771.1700000000003,4,2,3,New Customers,3
17409,184,2,771.8500000000001,1,2,3,About to Sleep,5
12965,89,1,771.9099999999996,2,1,3,Lost,6
15075,77,1,773.0300000000002,2,1,3,Lost,6
16043,37,4,773.99,3,2,3,New Customers,3
15414,9,3,774.9,5,2,3,New Customers,3
16825,38,2,775.18,3,2,3,New Customers,3
14234,22,4,775.4600000000003,4,2,3,New Customers,3
13341,260,1,775.8499999999999,1,1,3,Lost,6
13314,1,3,775.9400000000002,5,2,3,New Customers,3
15618,32,4,776.8509999999999,4,2,3,New Customers,3
15353,254,2,777.02,1,2,3,About to Sleep,5
12425,78,1,777.1999999999999,2,1,3,Lost,6
13563,84,2,777.53,2,2,3,About to Sleep,5
16505,31,1,777.6,4,1,3,New Customers,3
17414,43,2,778.0,3,2,3,New Customers,3
14815,36,2,778.5,3,2,3,New Customers,3
13375,88,1,778.6499999999997,2,1,3,Lost,6
17411,12,3,778.94,5,2,3,New Customers,3
12735,315,2,779.5699999999998,1,2,3,About to Sleep,5
18228,56,2,779.9,3,2,3,New Customers,3
17797,22,3,780.4300000000002,4,2,3,New Customers,3
15239,10,2,780.59,5,2,3,New Customers,3
16725,302,7,781.0200000000001,1,3,3,At Risk,4
13583,155,1,781.0300000000002,2,1,3,Lost,6
15679,24,4,781.2799999999997,4,2,3,New Customers,3
17341,156,3,781.3599999999999,2,2,3,About to Sleep,5
17006,4,4,781.7800000000001,5,2,3,New Customers,3
16054,145,1,783.8999999999999,2,1,3,Lost,6
17387,19,2,784.1100000000001,4,2,3,New Customers,3
18136,63,3,784.3299999999999,3,2,3,New Customers,3
15743,16,4,784.46,4,2,3,New Customers,3
15806,46,3,784.5799999999999,3,2,3,New Customers,3
12628,4,3,786.46,5,2,3,New Customers,3
13109,59,2,786.5400000000001,3,2,3,New Customers,3
16546,290,2,787.1500000000001,1,2,3,About to Sleep,5
13884,7,5,787.6,5,2,3,New Customers,3
13323,3,5,787.8500000000001,5,2,3,New Customers,3
13212,19,3,788.0799999999998,4,2,3,New Customers,3
14557,85,1,788.3800000000001,2,1,3,Lost,6
13329,31,2,788.9999999999999,4,2,3,New Customers,3
16759,7,3,789.7900000000002,5,2,3,New Customers,3
13016,73,3,789.8899999999999,2,2,3,About to Sleep,5
14976,57,7,790.8600000000001,3,3,3,Loyal Customers,2
13167,18,4,791.33,4,2,3,New Customers,3
15990,44,2,792.1100000000001,3,2,3,New Customers,3
13336,77,1,795.12,2,1,3,Lost,6
17180,56,4,796.03,3,2,3,New Customers,3
12701,79,2,797.71,2,2,3,About to Sleep,5
13389,11,3,797.96,5,2,3,New Customers,3
16438,5,5,798.35,5,2,3,New Customers,3
17703,35,3,798.74,3,2,3,New Customers,3
13030,11,2,799.4799999999999,5,2,3,New Customers,3
13720,116,4,799.9000000000001,2,2,3,About to Sleep,5
17905,71,4,800.24,2,2,3,About to Sleep,5
15561,11,4,800.59,5,2,3,New Customers,3
16806,103,4,801.49,2,2,3,About to Sleep,5
18265,72,2,801.5100000000001,2,2,3,About to Sleep,5
15831,58,3,801.7600000000001,3,2,3,New Customers,3
12422,95,3,803.56,2,2,3,About to Sleep,5
18248,122,2,804.02,2,2,3,About to Sleep,5
16367,37,2,804.4899999999998,3,2,3,New Customers,3
12434,84,2,806.1399999999999,2,2,3,About to Sleep,5
13707,267,2,806.4099999999999,1,2,3,About to Sleep,5
15952,33,4,806.57,3,2,3,New Customers,3
12421,15,4,807.0400000000001,4,2,3,New Customers,3
15533,19,3,807.5699999999999,4,2,3,New Customers,3
17114,5,8,808.6200000000001,5,3,3,Loyal Customers,2
16891,1,5,809.6999999999998,5,2,3,New Customers,3
13637,52,3,810.4999999999999,3,2,3,New Customers,3
16624,80,2,810.5699999999999,2,2,3,About to Sleep,5
16276,176,1,810.6000000000001,2,1,3,Lost,6
17980,165,3,811.45,2,2,3,About to Sleep,5
15644,166,4,812.9999999999999,2,2,3,About to Sleep,5
14421,57,2,813.1099999999999,3,2,3,New Customers,3
16621,51,4,813.4800000000001,3,2,3,New Customers,3
16600,4,6,813.5200000000001,5,2,3,New Customers,3
18064,133,2,814.0,2,2,3,About to Sleep,5
13811,183,3,814.5,1,2,3,About to Sleep,5
16460,28,3,814.7199999999999,4,2,3,New Customers,3
13280,122,3,814.86,2,2,3,About to Sleep,5
14499,26,3,815.3199999999999,4,2,3,New Customers,3
15399,1,3,815.77,5,2,3,New Customers,3
15649,336,2,816.0,1,2,3,About to Sleep,5
16943,211,3,816.73,1,2,3,About to Sleep,5
16092,114,3,817.86,2,2,3,About to Sleep,5
17764,50,2,818.8199999999999,3,2,3,New Customers,3
13220,78,4,819.2899999999998,2,2,3,About to Sleep,5
13893,297,1,821.1,1,1,3,Lost,6
12778,19,6,822.23,4,2,3,New Customers,3
16164,17,3,822.4800000000001,4,2,3,New Customers,3
16284,31,2,823.97,4,2,3,New Customers,3
16869,22,4,825.42,4,2,3,New Customers,3
12427,21,3,825.8000000000002,4,2,3,New Customers,3
15525,2,3,825.9199999999998,5,2,3,New Customers,3
17921,64,4,826.5199999999999,3,2,3,New Customers,3
16494,296,1,826.5299999999999,1,1,3,Lost,6
12781,63,2,826.74,3,2,3,New Customers,3
12461,94,2,826.8800000000001,2,2,3,About to Sleep,5
13681,17,4,827.83,4,2,3,New Customers,3
14644,67,2,830.7600000000001,3,2,3,New Customers,3
15862,8,4,832.8799999999999,5,2,3,New Customers,3
16644,177,2,833.7799999999997,2,2,3,About to Sleep,5
17075,17,4,834.12,4,2,3,New Customers,3
13835,25,4,834.5700000000002,4,2,3,New Customers,3
17759,17,3,834.99,4,2,3,New Customers,3
17169,57,2,835.78,3,2,3,New Customers,3
16747,37,2,836.06,3,2,3,New Customers,3
12728,71,4,836.3299999999999,2,2,3,About to Sleep,5
15832,254,1,836.7899999999998,1,1,3,Lost,6
16554,42,3,837.1000000000003,3,2,3,New Customers,3
17115,8,3,837.5000000000002,5,2,3,New Customers,3
13940,17,4,839.1400000000001,4,2,3,New Customers,3
17076,36,3,841.0799999999999,3,2,3,New Customers,3
14862,25,2,841.2,4,2,3,New Customers,3
16560,26,2,841.4099999999999,4,2,3,New Customers,3
16108,84,1,842.5,2,1,3,Lost,6
13929,169,2,842.65,2,2,3,About to Sleep,5
17929,11,4,843.0,5,2,3,New Customers,3
15164,68,3,843.0499999999998,3,2,3,New Customers,3
17624,14,2,843.48,4,2,3,New Customers,3
14803,162,3,845.55,2,2,3,About to Sleep,5
15965,17,4,845.6399999999999,4,2,3,New Customers,3
16222,318,1,846.7200000000007,1,1,3,Lost,6
16924,21,3,846.75,4,2,3,New Customers,3
13221,240,2,847.4100000000002,1,2,3,About to Sleep,5
14657,17,4,848.2199999999998,4,2,3,New Customers,3
12713,0,1,848.5499999999998,5,1,3,New Customers,3
16020,16,3,851.0100000000001,4,2,3,New Customers,3
16070,22,2,852.1499999999999,4,2,3,New Customers,3
12379,81,2,852.24,2,2,3,About to Sleep,5
14193,67,2,853.3899999999999,3,2,3,New Customers,3
16877,12,6,853.72,5,2,3,New Customers,3
17560,94,4,854.95,2,2,3,About to Sleep,5
12878,236,2,854.99,1,2,3,About to Sleep,5
16037,269,3,855.0200000000001,1,2,3,About to Sleep,5
12693,127,4,855.9100000000001,2,2,3,About to Sleep,5
13991,12,6,855.97,5,2,3,New Customers,3
16163,232,2,856.6000000000001,1,2,3,About to Sleep,5
14553,19,5,859.27,4,2,3,New Customers,3
17064,58,3,859.35,3,2,3,New Customers,3
14577,12,4,859.7099999999999,5,2,3,New Customers,3
13339,200,1,860.1200000000002,1,1,3,Lost,6
12794,53,2,860.4100000000001,3,2,3,New Customers,3
16266,73,7,861.89,2,3,3,At Risk,4
12680,0,4,862.8099999999998,5,2,3,New Customers,3
16221,36,3,864.86,3,2,3,New Customers,3
13846,24,3,865.0600000000002,4,2,3,New Customers,3
16567,194,2,865.5999999999999,1,2,3,About to Sleep,5
14332,22,3,866.31,4,2,3,New Customers,3
16121,57,2,867.1099999999999,3,2,3,New Customers,3
16235,40,5,867.3100000000001,3,2,3,New Customers,3
14715,24,4,867.38,4,2,3,New Customers,3
14912,16,2,867.8499999999999,4,2,3,New Customers,3
17649,138,1,868.49,2,1,3,Lost,6
13203,9,4,869.46,5,2,3,New Customers,3
12694,70,2,869.6699999999998,3,2,3,New Customers,3
13979,73,1,869.8700000000001,2,1,3,Lost,6
13200,19,4,870.0900000000001,4,2,3,New Customers,3
15208,1,5,870.12,5,2,3,New Customers,3
12847,22,1,871.5399999999998,4,1,3,New Customers,3
13294,189,2,873.74,1,2,3,About to Sleep,5
16513,4,4,874.5900000000001,5,2,3,New Customers,3
13566,40,2,874.7099999999999,3,2,3,New Customers,3
15100,333,3,876.0,1,2,3,About to Sleep,5
14770,232,2,876.4200000000001,1,2,3,About to Sleep,5
15653,92,2,877.4399999999999,2,2,3,About to Sleep,5
15076,172,1,880.8500000000004,2,1,3,Lost,6
13037,138,3,881.0699999999999,2,2,3,About to Sleep,5
18236,29,6,882.24,4,2,3,New Customers,3
14597,11,2,883.1500000000002,5,2,3,New Customers,3
15799,75,3,884.1400000000001,2,2,3,About to Sleep,5
17109,29,6,885.0400000000001,4,2,3,New Customers,3
17704,168,2,885.19,2,2,3,About to Sleep,5
15822,3,2,885.47,5,2,3,New Customers,3
16900,16,3,887.1100000000004,4,2,3,New Customers,3
16347,11,2,887.6500000000001,5,2,3,New Customers,3
17829,298,1,889.24,1,1,3,Lost,6
14623,32,5,889.25,3,2,3,New Customers,3
17007,50,6,889.9300000000001,3,2,3,New Customers,3
14344,127,8,889.9300000000002,2,3,3,At Risk,4
17027,78,6,890.2899999999998,2,2,3,About to Sleep,5
14240,30,2,890.3400000000003,4,2,3,New Customers,3
15255,66,1,890.8499999999999,3,1,3,New Customers,3
13515,72,4,891.12,2,2,3,About to Sleep,5
12772,59,1,892.4700000000004,3,1,3,New Customers,3
15066,53,1,893.59,3,1,3,New Customers,3
15211,60,2,894.4100000000001,3,2,3,New Customers,3
15865,40,3,895.13,3,2,3,New Customers,3
15079,212,4,895.6100000000002,1,2,3,About to Sleep,5
16361,9,4,896.6600000000001,5,2,3,New Customers,3
17537,29,2,897.6200000000003,4,2,3,New Customers,3
13662,85,3,897.7600000000001,2,2,3,About to Sleep,5
17886,31,3,899.6099999999999,4,2,3,New Customers,3
14625,196,2,899.63,1,2,3,About to Sleep,5
17848,81,9,901.2,2,3,3,At Risk,4
16716,266,2,901.2,1,2,3,About to Sleep,5
17566,8,2,901.2099999999998,5,2,3,New Customers,3
15807,50,3,903.8999999999999,3,2,3,New Customers,3
15022,11,4,905.04,5,2,3,New Customers,3
15480,116,1,905.5,2,1,3,Lost,6
14449,18,4,907.0999999999998,4,2,3,New Customers,3
13038,80,3,908.46,2,2,3,About to Sleep,5
15511,11,5,909.23,5,2,3,New Customers,3
13689,63,1,910.0,3,1,3,New Customers,3
18096,11,3,911.1499999999993,5,2,3,New Customers,3
14289,8,6,911.26,5,2,3,New Customers,3
13192,95,2,911.94,2,2,3,About to Sleep,5
13782,12,6,912.0,5,2,3,New Customers,3
14359,19,3,912.1800000000001,4,2,3,New Customers,3
15364,95,2,913.1900000000002,2,2,3,About to Sleep,5
12940,54,2,913.5400000000002,3,2,3,New Customers,3
15587,50,4,913.6800000000001,3,2,3,New Customers,3
16809,23,5,914.6900000000004,4,2,3,New Customers,3
16216,267,1,914.9300000000002,1,1,3,Lost,6
14141,2,4,915.1300000000001,5,2,3,New Customers,3
17236,12,6,916.13,5,2,3,New Customers,3
14712,29,3,917.0700000000002,4,2,3,New Customers,3
14015,52,1,917.34,3,1,3,New Customers,3
13549,25,7,918.1999999999999,4,3,3,Loyal Customers,2
15253,16,5,918.2,4,2,3,New Customers,3
13075,129,1,919.61,2,1,3,Lost,6
12652,331,1,919.9799999999998,1,1,3,Lost,6
17018,40,2,920.1,3,2,3,New Customers,3
13984,26,5,920.51,4,2,3,New Customers,3
17323,15,7,921.0700000000002,4,3,3,Loyal Customers,2
13035,73,2,921.8799999999999,2,2,3,About to Sleep,5
13934,263,1,922.0999999999997,1,1,3,Lost,6
16551,95,3,922.1200000000001,2,2,3,About to Sleep,5
13122,94,2,922.3900000000002,2,2,3,About to Sleep,5
15654,9,2,922.5300000000002,5,2,3,New Customers,3
13805,52,2,924.5999999999999,3,2,3,New Customers,3
15312,75,4,924.8500000000001,2,2,3,About to Sleep,5
17048,117,3,925.3500000000001,2,2,3,About to Sleep,5
14231,183,3,925.71,1,2,3,About to Sleep,5
14475,71,3,925.8500000000001,2,2,3,About to Sleep,5
17552,60,4,930.4100000000001,3,2,3,New Customers,3
18133,212,1,931.4999999999999,1,1,3,Lost,6
14532,236,4,932.8499999999999,1,2,3,About to Sleep,5
13655,114,2,932.97,2,2,3,About to Sleep,5
16657,9,4,933.6200000000001,5,2,3,New Customers,3
12924,88,4,933.7,2,2,3,About to Sleep,5
14081,302,2,934.5199999999998,1,2,3,About to Sleep,5
16027,91,6,934.6200000000001,2,2,3,About to Sleep,5
14140,3,2,935.0499999999998,5,2,3,New Customers,3
16584,80,2,936.0800000000002,2,2,3,About to Sleep,5
17227,18,6,939.3199999999999,4,2,3,New Customers,3
17527,53,4,939.3699999999999,3,2,3,New Customers,3
15289,29,3,939.78,4,2,3,New Customers,3
15576,37,1,940.6700000000002,3,1,3,New Customers,3
14075,4,3,942.26,5,2,3,New Customers,3
12820,3,4,942.3400000000001,5,2,3,New Customers,3
13261,268,2,944.1,1,2,4,About to Sleep,5
17289,31,3,944.41,4,2,4,New Customers,3
15707,35,4,945.5799999999999,3,2,4,New Customers,3
12458,71,2,947.4000000000001,3,2,4,New Customers,3
15787,26,3,948.05,4,2,4,New Customers,3
13748,95,5,948.2499999999999,2,2,4,About to Sleep,5
17044,25,1,948.48,4,1,4,New Customers,3
12822,70,2,948.8799999999998,3,2,4,New Customers,3
13636,36,5,949.1200000000001,3,2,4,New Customers,3
16511,21,3,950.26,4,2,4,New Customers,3
15421,58,4,950.3600000000001,3,2,4,New Customers,3
16934,54,2,950.9299999999998,3,2,4,New Customers,3
15835,44,4,954.0899999999999,3,2,4,New Customers,3
17097,2,8,954.4200000000002,5,3,4,Loyal Customers,2
17244,53,1,954.8999999999997,3,1,4,New Customers,3
15948,8,2,955.24,5,2,4,New Customers,3
12697,28,3,957.5900000000001,4,2,4,New Customers,3
13823,18,2,957.66,4,2,4,New Customers,3
18192,71,1,957.9699999999999,2,1,4,Lost,6
14629,4,2,959.0099999999995,5,2,4,New Customers,3
15156,1,3,961.49,5,2,4,New Customers,3
14006,115,3,962.1899999999999,2,2,4,About to Sleep,5
13138,22,6,962.3900000000002,4,2,4,New Customers,3
12550,79,1,964.8299999999994,2,1,4,Lost,6
15793,14,3,965.6099999999999,4,2,4,New Customers,3
15907,3,3,967.4499999999999,5,2,4,New Customers,3
14256,260,2,969.06,1,2,4,About to Sleep,5
17618,5,3,971.5799999999999,5,2,4,New Customers,3
17100,18,2,971.74,4,2,4,New Customers,3
13155,33,4,971.7599999999999,3,2,4,New Customers,3
16419,112,6,972.2300000000001,2,2,4,About to Sleep,5
18194,82,1,973.8399999999999,2,1,4,Lost,6
15747,12,3,974.0400000000001,5,2,4,New Customers,3
12994,4,3,974.4200000000001,5,2,4,New Customers,3
15449,26,3,974.5199999999999,4,2,4,New Customers,3
14522,24,4,974.54,4,2,4,New Customers,3
13026,1,5,975.3600000000001,5,2,4,New Customers,3
15860,40,8,977.2099999999999,3,3,4,Loyal Customers,2
14920,212,2,977.77,1,2,4,About to Sleep,5
15132,18,5,977.9300000000001,4,2,4,New Customers,3
13350,16,2,979.1199999999999,4,2,4,New Customers,3
15506,22,3,979.2599999999999,4,2,4,New Customers,3
13509,8,7,979.72,5,3,4,Loyal Customers,2
18170,33,3,980.3099999999998,3,2,4,New Customers,3
12541,29,3,981.1799999999998,4,2,4,New Customers,3
16085,23,5,981.5100000000001,4,2,4,New Customers,3
16907,29,5,981.65,4,2,4,New Customers,3
16188,44,4,981.8599999999999,3,2,4,New Customers,3
15071,93,2,982.0699999999998,2,2,4,About to Sleep,5
14138,1,2,982.3800000000002,5,2,4,New Customers,3
15133,127,3,982.4200000000001,2,2,4,About to Sleep,5
12510,142,2,982.57,2,2,4,About to Sleep,5
17144,1,2,984.5699999999999,5,2,4,New Customers,3
13117,21,8,984.91,4,3,4,Loyal Customers,2
16376,8,2,987.0100000000004,5,2,4,New Customers,3
18237,2,5,987.1,5,2,4,New Customers,3
15062,71,4,987.8600000000001,3,2,4,New Customers,3
17324,17,4,990.2299999999999,4,2,4,New Customers,3
16232,43,4,990.8800000000001,3,2,4,New Customers,3
14223,92,3,991.1299999999999,2,2,4,About to Sleep,5
13363,17,2,992.5,4,2,4,New Customers,3
16009,22,4,992.7099999999999,4,2,4,New Customers,3
17594,85,2,993.1800000000001,2,2,4,About to Sleep,5
15110,23,4,996.0999999999999,4,2,4,New Customers,3
14540,9,3,996.26,5,2,4,New Customers,3
12722,85,4,997.6299999999999,2,2,4,About to Sleep,5
18143,116,2,1000.1599999999999,2,2,4,About to Sleep,5
15508,189,6,1000.2700000000001,1,2,4,About to Sleep,5
12545,75,2,1000.39,2,2,4,About to Sleep,5
12446,57,1,1002.3099999999998,3,1,4,New Customers,3
13410,24,5,1003.06,4,2,4,New Customers,3
14214,30,5,1004.3799999999999,4,2,4,New Customers,3
17126,152,5,1004.75,2,2,4,About to Sleep,5
13429,10,4,1006.8,5,2,4,New Customers,3
14631,50,3,1006.98,3,2,4,New Customers,3
17646,219,3,1008.3900000000001,1,2,4,About to Sleep,5
17951,39,3,1008.5400000000002,3,2,4,New Customers,3
16174,126,3,1009.5500000000001,2,2,4,About to Sleep,5
16572,127,3,1009.5999999999999,2,2,4,About to Sleep,5
13032,52,2,1010.18,3,2,4,New Customers,3
16229,87,2,1010.5999999999998,2,2,4,About to Sleep,5
14775,58,3,1011.9000000000001,3,2,4,New Customers,3
14195,201,2,1011.9999999999999,1,2,4,About to Sleep,5
17197,29,1,1013.01,4,1,4,New Customers,3
12739,78,2,1013.0400000000001,2,2,4,About to Sleep,5
12642,25,3,1013.26,4,2,4,New Customers,3
13867,31,3,1015.2900000000001,4,2,4,New Customers,3
13728,36,6,1016.1400000000001,3,2,4,New Customers,3
12514,267,1,1017.6800000000002,1,1,4,Lost,6
14083,4,9,1018.4300000000002,5,3,4,Loyal Customers,2
12828,2,6,1018.71,5,2,4,New Customers,3
18142,157,2,1019.52,2,2,4,About to Sleep,5
13376,99,3,1019.76,2,2,4,About to Sleep,5
12572,8,2,1020.4200000000003,5,2,4,New Customers,3
13165,46,2,1021.4799999999999,3,2,4,New Customers,3
14346,120,2,1021.5800000000002,2,2,4,About to Sleep,5
17096,15,4,1022.13,4,2,4,New Customers,3
15658,190,5,1024.1000000000001,1,2,4,About to Sleep,5
14904,2,2,1025.44,5,2,4,New Customers,3
16160,65,2,1025.4400000000003,3,2,4,New Customers,3
13956,5,5,1026.4199999999998,5,2,4,New Customers,3
15104,196,2,1027.4399999999998,1,2,4,About to Sleep,5
16682,4,5,1028.0,5,2,4,New Customers,3
15333,208,1,1028.56,1,1,4,Lost,6
17033,86,3,1030.1399999999999,2,2,4,About to Sleep,5
13253,156,2,1030.4,2,2,4,About to Sleep,5
12717,151,2,1030.98,2,2,4,About to Sleep,5
13235,212,1,1031.0699999999997,1,1,4,Lost,6
17405,1,3,1031.41,5,2,4,New Customers,3
12724,5,4,1031.41,5,2,4,New Customers,3
12599,29,7,1032.58,4,3,4,Loyal Customers,2
17724,71,3,1033.0,3,2,4,New Customers,3
13639,74,1,1033.3400000000001,2,1,4,Lost,6
16260,50,1,1035.45,3,1,4,New Customers,3
12691,28,6,1035.8,4,2,4,New Customers,3
16175,94,4,1037.5900000000001,2,2,4,About to Sleep,5
16320,172,2,1038.4600000000003,2,2,4,About to Sleep,5
14446,0,4,1039.58,5,2,4,New Customers,3
15434,8,5,1041.48,5,2,4,New Customers,3
18221,22,5,1041.61,4,2,4,New Customers,3
13719,15,5,1041.68,4,2,4,New Customers,3
14584,169,4,1042.2599999999998,2,2,4,About to Sleep,5
12497,81,1,1043.1,2,1,4,Lost,6
15073,9,3,1043.41,5,2,4,New Customers,3
14389,65,2,1043.46,3,2,4,New Customers,3
15192,119,3,1044.32,2,2,4,About to Sleep,5
17042,2,5,1044.38,5,2,4,New Customers,3
14293,3,4,1046.5599999999997,5,2,4,New Customers,3
16520,186,3,1046.5699999999997,1,2,4,About to Sleep,5
15777,241,4,1047.11,1,2,4,About to Sleep,5
15839,33,3,1048.4900000000002,3,2,4,New Customers,3
15464,338,1,1048.8500000000006,1,1,4,Lost,6
14078,101,6,1049.37,2,2,4,About to Sleep,5
15329,39,3,1049.7000000000003,3,2,4,New Customers,3
14224,110,4,1050.12,2,2,4,About to Sleep,5
12849,31,2,1050.8899999999999,4,2,4,New Customers,3
16416,26,3,1051.3999999999996,4,2,4,New Customers,3
14583,5,5,1052.55,5,2,4,New Customers,3
12716,3,2,1053.4899999999996,5,2,4,New Customers,3
